location,date,total_cases
Anguilla,10/10/20,3
Anguilla,10/11/20,3
Anguilla,10/12/20,3
Anguilla,10/13/20,3
Anguilla,10/14/20,3
Anguilla,10/15/20,3
Anguilla,10/16/20,3
Anguilla,10/17/20,3
Anguilla,10/18/20,3
Anguilla,10/19/20,3
Anguilla,10/20/20,3
Anguilla,10/21/20,3
Anguilla,10/22/20,3
Anguilla,10/23/20,3
Anguilla,10/24/20,3
Anguilla,10/25/20,3
Anguilla,10/26/20,3
Anguilla,10/27/20,3
Anguilla,10/28/20,3
Anguilla,10/29/20,3
Anguilla,10/30/20,3
Anguilla,10/31/20,3
Anguilla,11/1/20,3
Anguilla,11/2/20,3
Anguilla,11/3/20,3
Anguilla,11/4/20,3
Anguilla,11/5/20,3
Anguilla,11/6/20,3
Anguilla,11/7/20,3
Anguilla,11/8/20,3
Anguilla,11/9/20,3
Anguilla,11/10/20,3
Anguilla,11/11/20,3
Anguilla,11/12/20,3
Anguilla,11/13/20,3
Anguilla,11/14/20,3
Anguilla,11/15/20,3
Anguilla,11/16/20,3
Albania,3/9/20,2
Albania,3/10/20,6
Albania,3/11/20,10
Albania,3/12/20,11
Albania,3/13/20,23
Albania,3/14/20,33
Albania,3/15/20,38
Albania,3/16/20,42
Albania,3/17/20,51
Albania,3/18/20,55
Albania,3/19/20,59
Albania,3/20/20,70
Albania,3/21/20,70
Albania,3/22/20,76
Albania,3/23/20,89
Albania,3/24/20,100
Albania,3/25/20,123
Albania,3/26/20,146
Albania,3/27/20,174
Albania,3/28/20,186
Albania,3/29/20,197
Albania,3/30/20,212
Albania,3/31/20,223
Albania,4/1/20,243
Albania,4/2/20,259
Albania,4/3/20,277
Albania,4/4/20,304
Albania,4/5/20,333
Albania,4/6/20,361
Albania,4/7/20,377
Albania,4/8/20,383
Albania,4/9/20,400
Albania,4/10/20,409
Albania,4/11/20,416
Albania,4/12/20,433
Albania,4/13/20,446
Albania,4/14/20,467
Albania,4/15/20,475
Albania,4/16/20,494
Albania,4/17/20,518
Albania,4/18/20,539
Albania,4/19/20,548
Albania,4/20/20,562
Albania,4/21/20,584
Albania,4/22/20,609
Albania,4/23/20,634
Albania,4/24/20,663
Albania,4/25/20,678
Albania,4/26/20,712
Albania,4/27/20,726
Albania,4/28/20,736
Albania,4/29/20,750
Albania,4/30/20,766
Albania,5/1/20,773
Albania,5/2/20,782
Albania,5/3/20,789
Albania,5/4/20,795
Albania,5/5/20,803
Albania,5/6/20,820
Albania,5/7/20,832
Albania,5/8/20,842
Albania,5/9/20,850
Albania,5/10/20,856
Albania,5/11/20,868
Albania,5/12/20,872
Albania,5/13/20,876
Albania,5/14/20,880
Albania,5/15/20,898
Albania,5/16/20,916
Albania,5/17/20,933
Albania,5/18/20,946
Albania,5/19/20,948
Albania,5/20/20,949
Albania,5/21/20,964
Albania,5/22/20,969
Albania,5/23/20,981
Albania,5/24/20,989
Albania,5/25/20,998
Albania,5/26/20,1004
Albania,5/27/20,1029
Albania,5/28/20,1050
Albania,5/29/20,1076
Albania,5/30/20,1099
Albania,5/31/20,1122
Albania,6/1/20,1137
Albania,6/2/20,1143
Albania,6/3/20,1164
Albania,6/4/20,1184
Albania,6/5/20,1197
Albania,6/6/20,1212
Albania,6/7/20,1232
Albania,6/8/20,1246
Albania,6/9/20,1263
Albania,6/10/20,1299
Albania,6/11/20,1341
Albania,6/12/20,1385
Albania,6/13/20,1416
Albania,6/14/20,1464
Albania,6/15/20,1521
Albania,6/16/20,1590
Albania,6/17/20,1672
Albania,6/18/20,1722
Albania,6/19/20,1788
Albania,6/20/20,1838
Albania,6/21/20,1891
Albania,6/22/20,1927
Albania,6/23/20,1995
Albania,6/24/20,2047
Albania,6/25/20,2114
Albania,6/26/20,2192
Albania,6/27/20,2269
Albania,6/28/20,2330
Albania,6/29/20,2402
Albania,6/30/20,2466
Albania,7/1/20,2535
Albania,7/2/20,2580
Albania,7/3/20,2662
Albania,7/4/20,2752
Albania,7/5/20,2819
Albania,7/6/20,2893
Albania,7/7/20,2964
Albania,7/8/20,3038
Albania,7/9/20,3106
Albania,7/10/20,3188
Albania,7/11/20,3278
Albania,7/12/20,3371
Albania,7/13/20,3454
Albania,7/14/20,3571
Albania,7/15/20,3667
Albania,7/16/20,3752
Albania,7/17/20,3851
Albania,7/18/20,3906
Albania,7/19/20,4008
Albania,7/20/20,4090
Albania,7/21/20,4171
Albania,7/22/20,4290
Albania,7/23/20,4358
Albania,7/24/20,4466
Albania,7/25/20,4570
Albania,7/26/20,4637
Albania,7/27/20,4763
Albania,7/28/20,4880
Albania,7/29/20,4997
Albania,7/30/20,5105
Albania,7/31/20,5197
Albania,8/1/20,5276
Albania,8/2/20,5396
Albania,8/3/20,5519
Albania,8/4/20,5620
Albania,8/5/20,5750
Albania,8/6/20,5889
Albania,8/7/20,6016
Albania,8/8/20,6151
Albania,8/9/20,6275
Albania,8/10/20,6411
Albania,8/11/20,6536
Albania,8/12/20,6676
Albania,8/13/20,6817
Albania,8/14/20,6971
Albania,8/15/20,7117
Albania,8/16/20,7260
Albania,8/17/20,7380
Albania,8/18/20,7499
Albania,8/19/20,7654
Albania,8/20/20,7812
Albania,8/21/20,7967
Albania,8/22/20,8119
Albania,8/23/20,8275
Albania,8/24/20,8427
Albania,8/25/20,8605
Albania,8/26/20,8759
Albania,8/27/20,8927
Albania,8/28/20,9083
Albania,8/29/20,9195
Albania,8/30/20,9279
Albania,8/31/20,9380
Albania,9/1/20,9513
Albania,9/2/20,9606
Albania,9/3/20,9728
Albania,9/4/20,9844
Albania,9/5/20,9967
Albania,9/6/20,10102
Albania,9/7/20,10255
Albania,9/8/20,10406
Albania,9/9/20,10553
Albania,9/10/20,10704
Albania,9/11/20,10860
Albania,9/12/20,11021
Albania,9/13/20,11185
Albania,9/14/20,11353
Albania,9/15/20,11520
Albania,9/16/20,11672
Albania,9/17/20,11816
Albania,9/18/20,11948
Albania,9/19/20,12073
Albania,9/20/20,12226
Albania,9/21/20,12385
Albania,9/22/20,12535
Albania,9/23/20,12666
Albania,9/24/20,12787
Albania,9/25/20,12921
Albania,9/26/20,13045
Albania,9/27/20,13153
Albania,9/28/20,13259
Albania,9/29/20,13391
Albania,9/30/20,13518
Albania,10/1/20,13649
Albania,10/2/20,13806
Albania,10/3/20,13965
Albania,10/4/20,14117
Albania,10/5/20,14266
Albania,10/6/20,14410
Albania,10/7/20,14568
Albania,10/8/20,14730
Albania,10/9/20,14899
Albania,10/10/20,15066
Albania,10/11/20,15231
Albania,10/12/20,15399
Albania,10/13/20,15570
Albania,10/14/20,15752
Albania,10/15/20,15955
Albania,10/16/20,16212
Albania,10/17/20,16501
Albania,10/18/20,16774
Albania,10/19/20,17055
Albania,10/20/20,17350
Albania,10/21/20,17651
Albania,10/22/20,17948
Albania,10/23/20,18250
Albania,10/24/20,18556
Albania,10/25/20,18858
Albania,10/26/20,19157
Albania,10/27/20,19445
Albania,10/28/20,19729
Albania,10/29/20,20040
Albania,10/30/20,20315
Albania,10/31/20,20634
Albania,11/1/20,20875
Albania,11/2/20,21202
Albania,11/3/20,21523
Albania,11/4/20,21904
Albania,11/5/20,22300
Albania,11/6/20,22721
Albania,11/7/20,23210
Albania,11/8/20,23705
Albania,11/9/20,24206
Albania,11/10/20,24731
Albania,11/11/20,25294
Albania,11/12/20,25801
Albania,11/13/20,26211
Albania,11/14/20,26701
Albania,11/15/20,27233
Albania,11/16/20,27830
Andorra,3/3/20,1
Andorra,3/9/20,
Andorra,3/10/20,
Andorra,3/11/20,
Andorra,3/12/20,
Andorra,3/13/20,
Andorra,3/14/20,2
Andorra,3/15/20,
Andorra,3/16/20,5
Andorra,3/17/20,14
Andorra,3/18/20,14
Andorra,3/19/20,53
Andorra,3/20/20,75
Andorra,3/21/20,75
Andorra,3/22/20,88
Andorra,3/23/20,113
Andorra,3/24/20,133
Andorra,3/25/20,164
Andorra,3/26/20,188
Andorra,3/27/20,224
Andorra,3/28/20,267
Andorra,3/29/20,308
Andorra,3/30/20,334
Andorra,3/31/20,370
Andorra,4/1/20,376
Andorra,4/2/20,390
Andorra,4/3/20,428
Andorra,4/4/20,439
Andorra,4/5/20,466
Andorra,4/6/20,501
Andorra,4/7/20,526
Andorra,4/8/20,545
Andorra,4/9/20,564
Andorra,4/10/20,583
Andorra,4/11/20,601
Andorra,4/12/20,622
Andorra,4/13/20,638
Andorra,4/14/20,646
Andorra,4/15/20,659
Andorra,4/16/20,673
Andorra,4/17/20,682
Andorra,4/18/20,696
Andorra,4/19/20,704
Andorra,4/20/20,713
Andorra,4/21/20,717
Andorra,4/22/20,717
Andorra,4/23/20,723
Andorra,4/24/20,724
Andorra,4/25/20,731
Andorra,4/26/20,733
Andorra,4/27/20,740
Andorra,4/28/20,743
Andorra,4/29/20,743
Andorra,4/30/20,743
Andorra,5/1/20,745
Andorra,5/2/20,746
Andorra,5/3/20,747
Andorra,5/4/20,748
Andorra,5/5/20,750
Andorra,5/6/20,751
Andorra,5/7/20,751
Andorra,5/8/20,752
Andorra,5/9/20,752
Andorra,5/10/20,754
Andorra,5/11/20,755
Andorra,5/12/20,756
Andorra,5/13/20,758
Andorra,5/14/20,760
Andorra,5/15/20,761
Andorra,5/16/20,761
Andorra,5/17/20,761
Andorra,5/18/20,761
Andorra,5/19/20,761
Andorra,5/20/20,761
Andorra,5/21/20,762
Andorra,5/22/20,762
Andorra,5/23/20,762
Andorra,5/24/20,762
Andorra,5/25/20,763
Andorra,5/26/20,763
Andorra,5/27/20,763
Andorra,5/28/20,763
Andorra,5/29/20,763
Andorra,5/30/20,764
Andorra,5/31/20,764
Andorra,6/1/20,764
Andorra,6/2/20,765
Andorra,6/3/20,844
Andorra,6/4/20,851
Andorra,6/5/20,852
Andorra,6/6/20,852
Andorra,6/7/20,852
Andorra,6/8/20,852
Andorra,6/9/20,852
Andorra,6/10/20,852
Andorra,6/11/20,852
Andorra,6/12/20,852
Andorra,6/13/20,853
Andorra,6/14/20,853
Andorra,6/15/20,853
Andorra,6/16/20,853
Andorra,6/17/20,854
Andorra,6/18/20,854
Andorra,6/19/20,855
Andorra,6/20/20,855
Andorra,6/21/20,855
Andorra,6/22/20,855
Andorra,6/23/20,855
Andorra,6/24/20,855
Andorra,6/25/20,855
Andorra,6/26/20,855
Andorra,6/27/20,855
Andorra,6/28/20,855
Andorra,6/29/20,855
Andorra,6/30/20,855
Andorra,7/1/20,855
Andorra,7/2/20,855
Andorra,7/3/20,855
Andorra,7/4/20,855
Andorra,7/5/20,855
Andorra,7/6/20,855
Andorra,7/7/20,855
Andorra,7/8/20,855
Andorra,7/9/20,855
Andorra,7/10/20,855
Andorra,7/11/20,855
Andorra,7/12/20,855
Andorra,7/13/20,855
Andorra,7/14/20,858
Andorra,7/15/20,861
Andorra,7/16/20,862
Andorra,7/17/20,877
Andorra,7/18/20,880
Andorra,7/19/20,880
Andorra,7/20/20,880
Andorra,7/21/20,884
Andorra,7/22/20,884
Andorra,7/23/20,889
Andorra,7/24/20,889
Andorra,7/25/20,889
Andorra,7/26/20,897
Andorra,7/27/20,897
Andorra,7/28/20,907
Andorra,7/29/20,907
Andorra,7/30/20,918
Andorra,7/31/20,922
Andorra,8/1/20,925
Andorra,8/2/20,925
Andorra,8/3/20,925
Andorra,8/4/20,937
Andorra,8/5/20,939
Andorra,8/6/20,939
Andorra,8/7/20,944
Andorra,8/8/20,955
Andorra,8/9/20,956
Andorra,8/10/20,956
Andorra,8/11/20,963
Andorra,8/12/20,963
Andorra,8/13/20,977
Andorra,8/14/20,981
Andorra,8/15/20,989
Andorra,8/16/20,989
Andorra,8/17/20,989
Andorra,8/18/20,1005
Andorra,8/19/20,1005
Andorra,8/20/20,1024
Andorra,8/21/20,1024
Andorra,8/22/20,1045
Andorra,8/23/20,1045
Andorra,8/24/20,1045
Andorra,8/25/20,1060
Andorra,8/26/20,1060
Andorra,8/27/20,1098
Andorra,8/28/20,1098
Andorra,8/29/20,1124
Andorra,8/30/20,1124
Andorra,8/31/20,1124
Andorra,9/1/20,1176
Andorra,9/2/20,1184
Andorra,9/3/20,1199
Andorra,9/4/20,1199
Andorra,9/5/20,1215
Andorra,9/6/20,1215
Andorra,9/7/20,1215
Andorra,9/8/20,1261
Andorra,9/9/20,1261
Andorra,9/10/20,1301
Andorra,9/11/20,1301
Andorra,9/12/20,1344
Andorra,9/13/20,1344
Andorra,9/14/20,1344
Andorra,9/15/20,1438
Andorra,9/16/20,1438
Andorra,9/17/20,1438
Andorra,9/18/20,1483
Andorra,9/19/20,1564
Andorra,9/20/20,1564
Andorra,9/21/20,1564
Andorra,9/22/20,1681
Andorra,9/23/20,1681
Andorra,9/24/20,1753
Andorra,9/25/20,1753
Andorra,9/26/20,1836
Andorra,9/27/20,1836
Andorra,9/28/20,1836
Andorra,9/29/20,1966
Andorra,9/30/20,1966
Andorra,10/1/20,2050
Andorra,10/2/20,2050
Andorra,10/3/20,2110
Andorra,10/4/20,2110
Andorra,10/5/20,2110
Andorra,10/6/20,2370
Andorra,10/7/20,2370
Andorra,10/8/20,2568
Andorra,10/9/20,2568
Andorra,10/10/20,2696
Andorra,10/11/20,2696
Andorra,10/12/20,2696
Andorra,10/13/20,2995
Andorra,10/14/20,2995
Andorra,10/15/20,3190
Andorra,10/16/20,3190
Andorra,10/17/20,3377
Andorra,10/18/20,3377
Andorra,10/19/20,3377
Andorra,10/20/20,3623
Andorra,10/21/20,3623
Andorra,10/22/20,3811
Andorra,10/23/20,3811
Andorra,10/24/20,4038
Andorra,10/25/20,4038
Andorra,10/26/20,4038
Andorra,10/27/20,4325
Andorra,10/28/20,4410
Andorra,10/29/20,4517
Andorra,10/30/20,4567
Andorra,10/31/20,4665
Andorra,11/1/20,4756
Andorra,11/2/20,4825
Andorra,11/3/20,4888
Andorra,11/4/20,4910
Andorra,11/5/20,5045
Andorra,11/6/20,5135
Andorra,11/7/20,5135
Andorra,11/8/20,5319
Andorra,11/9/20,5383
Andorra,11/10/20,5437
Andorra,11/11/20,5477
Andorra,11/12/20,5567
Andorra,11/13/20,5616
Andorra,11/14/20,5725
Andorra,11/15/20,5725
Andorra,11/16/20,5872
United Arab Emirates,12/31/19,
United Arab Emirates,1/1/20,
United Arab Emirates,1/2/20,
United Arab Emirates,1/3/20,
United Arab Emirates,1/4/20,
United Arab Emirates,1/5/20,
United Arab Emirates,1/6/20,
United Arab Emirates,1/7/20,
United Arab Emirates,1/8/20,
United Arab Emirates,1/9/20,
United Arab Emirates,1/10/20,
United Arab Emirates,1/11/20,
United Arab Emirates,1/12/20,
United Arab Emirates,1/13/20,
United Arab Emirates,1/14/20,
United Arab Emirates,1/15/20,
United Arab Emirates,1/16/20,
United Arab Emirates,1/17/20,
United Arab Emirates,1/18/20,
United Arab Emirates,1/19/20,
United Arab Emirates,1/20/20,
United Arab Emirates,1/21/20,
United Arab Emirates,1/22/20,
United Arab Emirates,1/23/20,
United Arab Emirates,1/24/20,
United Arab Emirates,1/25/20,
United Arab Emirates,1/26/20,
United Arab Emirates,1/27/20,1
United Arab Emirates,1/28/20,1
United Arab Emirates,1/29/20,1
United Arab Emirates,1/30/20,4
United Arab Emirates,1/31/20,4
United Arab Emirates,2/1/20,4
United Arab Emirates,2/2/20,5
United Arab Emirates,2/3/20,5
United Arab Emirates,2/4/20,5
United Arab Emirates,2/5/20,5
United Arab Emirates,2/6/20,5
United Arab Emirates,2/7/20,5
United Arab Emirates,2/8/20,7
United Arab Emirates,2/9/20,7
United Arab Emirates,2/10/20,7
United Arab Emirates,2/11/20,8
United Arab Emirates,2/12/20,8
United Arab Emirates,2/13/20,8
United Arab Emirates,2/14/20,8
United Arab Emirates,2/15/20,8
United Arab Emirates,2/16/20,8
United Arab Emirates,2/17/20,9
United Arab Emirates,2/18/20,9
United Arab Emirates,2/19/20,9
United Arab Emirates,2/20/20,9
United Arab Emirates,2/21/20,9
United Arab Emirates,2/22/20,11
United Arab Emirates,2/23/20,13
United Arab Emirates,2/24/20,13
United Arab Emirates,2/25/20,13
United Arab Emirates,2/26/20,13
United Arab Emirates,2/27/20,13
United Arab Emirates,2/28/20,19
United Arab Emirates,2/29/20,21
United Arab Emirates,3/1/20,21
United Arab Emirates,3/2/20,21
United Arab Emirates,3/3/20,
United Arab Emirates,3/4/20,27
United Arab Emirates,3/5/20,
United Arab Emirates,3/6/20,29
United Arab Emirates,3/7/20,
United Arab Emirates,3/8/20,45
United Arab Emirates,3/9/20,
United Arab Emirates,3/10/20,59
United Arab Emirates,3/11/20,74
United Arab Emirates,3/12/20,
United Arab Emirates,3/13/20,85
United Arab Emirates,3/14/20,
United Arab Emirates,3/15/20,86
United Arab Emirates,3/16/20,98
United Arab Emirates,3/17/20,98
United Arab Emirates,3/18/20,113
United Arab Emirates,3/19/20,113
United Arab Emirates,3/20/20,140
United Arab Emirates,3/21/20,140
United Arab Emirates,3/22/20,153
United Arab Emirates,3/23/20,153
United Arab Emirates,3/24/20,198
United Arab Emirates,3/25/20,248
United Arab Emirates,3/26/20,333
United Arab Emirates,3/27/20,333
United Arab Emirates,3/28/20,405
United Arab Emirates,3/29/20,468
United Arab Emirates,3/30/20,570
United Arab Emirates,3/31/20,611
United Arab Emirates,4/1/20,664
United Arab Emirates,4/2/20,814
United Arab Emirates,4/3/20,1024
United Arab Emirates,4/4/20,1264
United Arab Emirates,4/5/20,1505
United Arab Emirates,4/6/20,1783
United Arab Emirates,4/7/20,2045
United Arab Emirates,4/8/20,2313
United Arab Emirates,4/9/20,2597
United Arab Emirates,4/10/20,2910
United Arab Emirates,4/11/20,3260
United Arab Emirates,4/12/20,3616
United Arab Emirates,4/13/20,3982
United Arab Emirates,4/14/20,4359
United Arab Emirates,4/15/20,4749
United Arab Emirates,4/16/20,5158
United Arab Emirates,4/17/20,5593
United Arab Emirates,4/18/20,6045
United Arab Emirates,4/19/20,6490
United Arab Emirates,4/20/20,6943
United Arab Emirates,4/21/20,7401
United Arab Emirates,4/22/20,7865
United Arab Emirates,4/23/20,8322
United Arab Emirates,4/24/20,8812
United Arab Emirates,4/25/20,9309
United Arab Emirates,4/26/20,9813
United Arab Emirates,4/27/20,10349
United Arab Emirates,4/28/20,10839
United Arab Emirates,4/29/20,11380
United Arab Emirates,4/30/20,11929
United Arab Emirates,5/1/20,12481
United Arab Emirates,5/2/20,13038
United Arab Emirates,5/3/20,13599
United Arab Emirates,5/4/20,14163
United Arab Emirates,5/5/20,14730
United Arab Emirates,5/6/20,15192
United Arab Emirates,5/7/20,15738
United Arab Emirates,5/8/20,16240
United Arab Emirates,5/9/20,16793
United Arab Emirates,5/10/20,17417
United Arab Emirates,5/11/20,18198
United Arab Emirates,5/12/20,18878
United Arab Emirates,5/13/20,19661
United Arab Emirates,5/14/20,20386
United Arab Emirates,5/15/20,21084
United Arab Emirates,5/16/20,21831
United Arab Emirates,5/17/20,22627
United Arab Emirates,5/18/20,23358
United Arab Emirates,5/19/20,24190
United Arab Emirates,5/20/20,25063
United Arab Emirates,5/21/20,26004
United Arab Emirates,5/22/20,26898
United Arab Emirates,5/23/20,27892
United Arab Emirates,5/24/20,28704
United Arab Emirates,5/25/20,29485
United Arab Emirates,5/26/20,30307
United Arab Emirates,5/27/20,31086
United Arab Emirates,5/28/20,31969
United Arab Emirates,5/29/20,32532
United Arab Emirates,5/30/20,33170
United Arab Emirates,5/31/20,33896
United Arab Emirates,6/1/20,34557
United Arab Emirates,6/2/20,35192
United Arab Emirates,6/3/20,35788
United Arab Emirates,6/4/20,36359
United Arab Emirates,6/5/20,37018
United Arab Emirates,6/6/20,37642
United Arab Emirates,6/7/20,38268
United Arab Emirates,6/8/20,38808
United Arab Emirates,6/9/20,39376
United Arab Emirates,6/10/20,39904
United Arab Emirates,6/11/20,40507
United Arab Emirates,6/12/20,40986
United Arab Emirates,6/13/20,41499
United Arab Emirates,6/14/20,41990
United Arab Emirates,6/15/20,42294
United Arab Emirates,6/16/20,42636
United Arab Emirates,6/17/20,42982
United Arab Emirates,6/18/20,43364
United Arab Emirates,6/19/20,43752
United Arab Emirates,6/20/20,44145
United Arab Emirates,6/21/20,44533
United Arab Emirates,6/22/20,44925
United Arab Emirates,6/23/20,45303
United Arab Emirates,6/24/20,45683
United Arab Emirates,6/25/20,46133
United Arab Emirates,6/26/20,46563
United Arab Emirates,6/27/20,46973
United Arab Emirates,6/28/20,47360
United Arab Emirates,6/29/20,47797
United Arab Emirates,6/30/20,48246
United Arab Emirates,7/1/20,48667
United Arab Emirates,7/2/20,49069
United Arab Emirates,7/3/20,49469
United Arab Emirates,7/4/20,50141
United Arab Emirates,7/5/20,50857
United Arab Emirates,7/6/20,51540
United Arab Emirates,7/7/20,52068
United Arab Emirates,7/8/20,52600
United Arab Emirates,7/9/20,53045
United Arab Emirates,7/10/20,53577
United Arab Emirates,7/11/20,54050
United Arab Emirates,7/12/20,54453
United Arab Emirates,7/13/20,54854
United Arab Emirates,7/14/20,55198
United Arab Emirates,7/15/20,55573
United Arab Emirates,7/16/20,55848
United Arab Emirates,7/17/20,56129
United Arab Emirates,7/18/20,56422
United Arab Emirates,7/19/20,56711
United Arab Emirates,7/20/20,56922
United Arab Emirates,7/21/20,57193
United Arab Emirates,7/22/20,57498
United Arab Emirates,7/23/20,57734
United Arab Emirates,7/24/20,57988
United Arab Emirates,7/25/20,58249
United Arab Emirates,7/26/20,58562
United Arab Emirates,7/27/20,58913
United Arab Emirates,7/28/20,59177
United Arab Emirates,7/29/20,59546
United Arab Emirates,7/30/20,59921
United Arab Emirates,7/31/20,60506
United Arab Emirates,8/1/20,60506
United Arab Emirates,8/2/20,60760
United Arab Emirates,8/3/20,60999
United Arab Emirates,8/4/20,61163
United Arab Emirates,8/5/20,61352
United Arab Emirates,8/6/20,61606
United Arab Emirates,8/7/20,61845
United Arab Emirates,8/8/20,62061
United Arab Emirates,8/9/20,62300
United Arab Emirates,8/10/20,62525
United Arab Emirates,8/11/20,62704
United Arab Emirates,8/12/20,62966
United Arab Emirates,8/13/20,63212
United Arab Emirates,8/14/20,63489
United Arab Emirates,8/15/20,63819
United Arab Emirates,8/16/20,64102
United Arab Emirates,8/17/20,64312
United Arab Emirates,8/18/20,64541
United Arab Emirates,8/19/20,64906
United Arab Emirates,8/20/20,65341
United Arab Emirates,8/21/20,65802
United Arab Emirates,8/22/20,66193
United Arab Emirates,8/23/20,66617
United Arab Emirates,8/24/20,67007
United Arab Emirates,8/25/20,67282
United Arab Emirates,8/26/20,67621
United Arab Emirates,8/27/20,68020
United Arab Emirates,8/28/20,68511
United Arab Emirates,8/29/20,68901
United Arab Emirates,8/30/20,69328
United Arab Emirates,8/31/20,69690
United Arab Emirates,9/1/20,70231
United Arab Emirates,9/2/20,70805
United Arab Emirates,9/3/20,71540
United Arab Emirates,9/4/20,72154
United Arab Emirates,9/5/20,72766
United Arab Emirates,9/6/20,73471
United Arab Emirates,9/7/20,73984
United Arab Emirates,9/8/20,74454
United Arab Emirates,9/9/20,75098
United Arab Emirates,9/10/20,75981
United Arab Emirates,9/11/20,76911
United Arab Emirates,9/12/20,77842
United Arab Emirates,9/13/20,78849
United Arab Emirates,9/14/20,79489
United Arab Emirates,9/15/20,80266
United Arab Emirates,9/16/20,80940
United Arab Emirates,9/17/20,81782
United Arab Emirates,9/18/20,82568
United Arab Emirates,9/19/20,83433
United Arab Emirates,9/20/20,84242
United Arab Emirates,9/21/20,84916
United Arab Emirates,9/22/20,85595
United Arab Emirates,9/23/20,86447
United Arab Emirates,9/24/20,87530
United Arab Emirates,9/25/20,88532
United Arab Emirates,9/26/20,89540
United Arab Emirates,9/27/20,90618
United Arab Emirates,9/28/20,91469
United Arab Emirates,9/29/20,92095
United Arab Emirates,9/30/20,93090
United Arab Emirates,10/1/20,94190
United Arab Emirates,10/2/20,95348
United Arab Emirates,10/3/20,96529
United Arab Emirates,10/4/20,97760
United Arab Emirates,10/5/20,98801
United Arab Emirates,10/6/20,99733
United Arab Emirates,10/7/20,100794
United Arab Emirates,10/8/20,101840
United Arab Emirates,10/9/20,102929
United Arab Emirates,10/10/20,104004
United Arab Emirates,10/11/20,105133
United Arab Emirates,10/12/20,106229
United Arab Emirates,10/13/20,107293
United Arab Emirates,10/14/20,108608
United Arab Emirates,10/15/20,110039
United Arab Emirates,10/16/20,111437
United Arab Emirates,10/17/20,112849
United Arab Emirates,10/18/20,114387
United Arab Emirates,10/19/20,115602
United Arab Emirates,10/20/20,116517
United Arab Emirates,10/21/20,117594
United Arab Emirates,10/22/20,119132
United Arab Emirates,10/23/20,120710
United Arab Emirates,10/24/20,122273
United Arab Emirates,10/25/20,123764
United Arab Emirates,10/26/20,125123
United Arab Emirates,10/27/20,126234
United Arab Emirates,10/28/20,127624
United Arab Emirates,10/29/20,129024
United Arab Emirates,10/30/20,130336
United Arab Emirates,10/31/20,131508
United Arab Emirates,11/1/20,132629
United Arab Emirates,11/2/20,133907
United Arab Emirates,11/3/20,135141
United Arab Emirates,11/4/20,136149
United Arab Emirates,11/5/20,137310
United Arab Emirates,11/6/20,138599
United Arab Emirates,11/7/20,139891
United Arab Emirates,11/8/20,141032
United Arab Emirates,11/9/20,142143
United Arab Emirates,11/10/20,143289
United Arab Emirates,11/11/20,144385
United Arab Emirates,11/12/20,145599
United Arab Emirates,11/13/20,146735
United Arab Emirates,11/14/20,147961
United Arab Emirates,11/15/20,149135
United Arab Emirates,11/16/20,150345
Argentina,3/4/20,1
Argentina,3/6/20,2
Argentina,3/7/20,8
Argentina,3/8/20,9
Argentina,3/9/20,12
Argentina,3/10/20,
Argentina,3/11/20,19
Argentina,3/12/20,
Argentina,3/13/20,31
Argentina,3/14/20,34
Argentina,3/15/20,45
Argentina,3/16/20,56
Argentina,3/17/20,65
Argentina,3/18/20,79
Argentina,3/19/20,97
Argentina,3/20/20,128
Argentina,3/21/20,158
Argentina,3/22/20,225
Argentina,3/23/20,266
Argentina,3/24/20,301
Argentina,3/25/20,387
Argentina,3/26/20,502
Argentina,3/27/20,589
Argentina,3/28/20,690
Argentina,3/29/20,745
Argentina,3/30/20,820
Argentina,3/31/20,966
Argentina,4/1/20,966
Argentina,4/2/20,1133
Argentina,4/3/20,1133
Argentina,4/4/20,1265
Argentina,4/5/20,1451
Argentina,4/6/20,1554
Argentina,4/7/20,1628
Argentina,4/8/20,1715
Argentina,4/9/20,1795
Argentina,4/10/20,1894
Argentina,4/11/20,1975
Argentina,4/12/20,2137
Argentina,4/13/20,2203
Argentina,4/14/20,2272
Argentina,4/15/20,2432
Argentina,4/16/20,2432
Argentina,4/17/20,2560
Argentina,4/18/20,2658
Argentina,4/19/20,2828
Argentina,4/20/20,2930
Argentina,4/21/20,3020
Argentina,4/22/20,3132
Argentina,4/23/20,3276
Argentina,4/24/20,3423
Argentina,4/25/20,3423
Argentina,4/26/20,3767
Argentina,4/27/20,3767
Argentina,4/28/20,3990
Argentina,4/29/20,4114
Argentina,4/30/20,4272
Argentina,5/1/20,4415
Argentina,5/2/20,4519
Argentina,5/3/20,4668
Argentina,5/4/20,4770
Argentina,5/5/20,4874
Argentina,5/6/20,5007
Argentina,5/7/20,5195
Argentina,5/8/20,5358
Argentina,5/9/20,5598
Argentina,5/10/20,5763
Argentina,5/11/20,5776
Argentina,5/12/20,6021
Argentina,5/13/20,6550
Argentina,5/14/20,6866
Argentina,5/15/20,7121
Argentina,5/16/20,7466
Argentina,5/17/20,7792
Argentina,5/18/20,7792
Argentina,5/19/20,8358
Argentina,5/20/20,8796
Argentina,5/21/20,9270
Argentina,5/22/20,9918
Argentina,5/23/20,10636
Argentina,5/24/20,11340
Argentina,5/25/20,12063
Argentina,5/26/20,12615
Argentina,5/27/20,13215
Argentina,5/28/20,13920
Argentina,5/29/20,14689
Argentina,5/30/20,15406
